Accession,Originating lab,Submitting lab,Authors,Date submitted
EPI_ISL_418765,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-03-30
EPI_ISL_418766,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-03-30
EPI_ISL_418767,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-03-30
EPI_ISL_418768,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-03-30
EPI_ISL_420466,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420467,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_418769,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-03-30
EPI_ISL_418770,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-03-30
EPI_ISL_420468,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420469,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420470,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420471,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420472,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420473,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420474,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420475,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420476,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420477,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420478,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420479,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420480,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420481,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420482,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420483,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420484,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420485,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420486,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420487,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420488,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420489,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420490,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420491,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420492,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420493,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420494,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420631,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420495,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420632,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420633,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420634,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420496,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420635,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420497,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420498,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420499,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420500,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420501,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420502,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420503,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420504,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420505,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420506,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420507,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420508,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420509,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420510,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420511,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420512,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420513,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420514,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420515,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420516,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420517,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
EPI_ISL_420518,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Respiratory Virus Unit, Microbiology Services Colindale, Public Health England,Galiano et al,2020-04-06
